微博id,微博正文/转发理由,是否原创,情感得分
Bh4Nqpgp6,转发理由:我爱你们，祝我们自己生日快乐，也祝所有四叶草生日快乐  ,False,7.035440378440001
Bg9qT7Z8l,我刚刚在“幸福微笑”微公益项目中捐款成功！【支持TFBOYS，打造骄傲青春】8月3日#TFBOYS益起来#粉丝见面会即将举行，益起来支持三小只，捐1元为唇腭裂儿童恢复笑容而努力！手机猛戳捐1元支持哟~[品牌捐]为了孩子的幸福微笑  ,True,20.835067762820675
Bg9qkuidi,在家里我就很喜欢看我弟弟笑，这些小朋友有些和我弟弟一样大，所以和#TFBOYS益起来#！参加TFBOYS的公益活动，也让他们笑起来一周年要来哟[品牌捐]为了孩子的幸福微笑支持哟  ,True,16.99193074926544
Bg7cD9QTo,转发理由:小凯你@ 我们两个是打算中奖吗，你已经有一台了，如果中奖了就送给我吧，我替我弟弟谢谢你，他几年后肯定用的上 //@TFBOYS-王俊凯:刚到上海，这边好热哦！我们的第一只广告明天就要播了，希望大家喜欢呀！我觉得王源的舞蹈进步很大呀，要感谢谁呢？   ,False,14.8220856121118
BfouOCrTt,好久没看到弟弟 回家弟弟就拉着我的手指睡了，好可耐，好久没看到想咬一口  原图 ,True,-1.1462917951040001
Bf4ta7YA9,转发理由:Come on新歌让大家久等啦  ,False,8.129946508389999
BeNsLgg1f,天热一定要吃西瓜，设备有点简陋，勺子挖颗心送给大家，吃完就睡觉吧  原图 ,True,2.0555400257912995
BdApJy2xs,出门在外那么多天好想我弟弟啊，抱会企鹅当我弟弟吧，大家晚安  原图 ,True,2.8377903802714997
Bb7vjfzfg,"转发理由:#TFBOYS益起来#谢谢,今天和大家聊很多,希望以后也能有机会,大家88  ",False,4.611300473995
Bb7t9nuq6,转发理由:#TFBOYS益起来#恩 会的  ,False,1.07443684595
Bb7sSwLuQ,转发理由:#TFBOYS益起来#我们也会陪你们一起走下去 大家一起加油  ,False,3.5477051021875
Bb7sjmioi,转发理由:#TFBOYS益起来#谢谢你们 你们的心意我们感受到了  ,False,2.49436315538
Bb7qIFNf8,转发理由:#TFBOYS益起来#我们也是阿 谢谢大家支持!  ,False,6.18476451091
Bb7pIkaZE,转发理由:#TFBOYS益起来#是  ,False,0
Bb7p25mJh,转发理由:#TFBOYS益起来#谢谢啦 我们会加油的  ,False,5.91590168468
Bb7oIyj6f,转发理由:#TFBOYS益起来#谢谢支持哦 我们也不是每个都能看到 不要不高兴  ,False,6.18476451091
Bb7nMCYRd,转发理由:#TFBOYS益起来#会 尤其是小凯会监督我们  ,False,-0.396715086439
Bb7nxiOIL,转发理由:#TFBOYS益起来#有机会的话一定  ,False,1.11979680024
Bb7npzYGA,转发理由:#TFBOYS益起来#你们辛苦了 非常谢谢你们 不过不要太累哦  ,False,-0.276181335635
Bb7mHhyL8,转发理由:#TFBOYS益起来#谢谢你们的支持  ,False,3.24540391651
Bb7mvseSN,转发理由:#TFBOYS益起来#不会  ,False,0
Bb7lYEBgo,转发理由:#TFBOYS益起来#一定  ,False,0
Bb7lQFR2B,"转发理由:#TFBOYS益起来#他们也都是小天使,你们如果真心来了解他们你们会觉得很心疼 难过,所以打击一起努力帮助他们  ",False,-4.831717674115
Bb7jMrOC0,转发理由:#TFBOYS益起来#会啊  ,False,0
Bb7jx4ggP,转发理由:#TFBOYS益起来#谢谢  ,False,2.9393605944
Bb7jnClbN,转发理由:#TFBOYS益起来#你们不要害怕 希望通过这次募捐让你们知道其实有这么多人在帮助你们 不要害怕 我们会站在你们身后 传递正能量 你们会感受到更多爱 重拾你们的微笑吧[呵呵]  ,False,8.403369669718002
Bb7iifTX6,转发理由:#TFBOYS益起来#很可怜 心里好难过 很希望能帮助他们 所以现在有这个机会很想努力让更多人帮助他们  ,False,-1.3250164619499998
Bb7hl9O89,转发理由:#TFBOYS益起来#也希望你们多多帮助他们 献出自己的一份绵薄之力 来帮助他们 我们也会很开心的  ,False,3.64455028774
Bb7girLaw,转发理由:#TFBOYS益起来#希望大家多关注唇腭裂儿童 多多帮助他们 让他们充实信心  ,False,7.060171223354
Bb7fvmMtL,转发理由:#TFBOYS益起来#能感受到阿  ,False,0
Bb7f2p9wa,转发理由:#TFBOYS益起来#希望大家多多参与这次公益活动 多去关心他们 谢谢  ,False,7.281563422675
Bb7e0jlWA,转发理由:#TFBOYS益起来#有  ,False,0
Bb7dmpF2y,转发理由:#TFBOYS益起来#当然会  ,False,0
Bb7d7D1JI,转发理由:#TFBOYS益起来#希望通过这次募捐能让这些儿童能够再次微笑起来  ,False,4.77328195102
Bb7bu145e,转发理由:#TFBOYS益起来#我们三个一起出去做活动的时候在一起最开心 一起玩啊 不开心的时候是一起练习唱歌跳舞时遇到瓶颈 很难过 不过还是要努力  ,False,3.024332530123231
Bb7903nse,转发理由:#TFBOYS益起来#符合自己性格的最好 其他的倒没想过  ,False,0.31312163682100014
Bb76SeNHp,"#TFBOYS益起来#我的微访谈""#TFBOYS益起来#为爱发声""开始啦！今天我和@TFBOYS-王俊凯 @TFBOYS-王源 会在微访谈跟大家聊天,访谈时间是17:30-18:30,快来提问吧！访谈地址：http://t.cn/RvRmdMP  ",True,10.835576699864042
BaGuvgMdf,周末拿到@TFBOYS-王俊凯 给我带的TFBOYS应援服啦我穿上变个身怎样？  原图 ,True,3.2018621780941006
B9KxFsJmZ,我的粉丝俱乐部留言板更新啦！分享给你我的最新动态，快来和我互动吧！http://t.cn/RvpFvuK  ,True,12.919569319585
B9jIG1aDm,转发理由:阿姨们都很好啊  ,False,-0.0603810727347
B8HVB1P3k,今天小凯中考，我放学回家就赶紧打电话问他，听说发挥的还不错，小凯明天继续加油！对了， 我们粉丝俱乐部也上线了，大家也要多支持一下哦粉丝俱乐部   ,True,16.552174671885197
B8ph7hFbz,#为王俊凯中考送祝福#我也给我们组合里最会照顾我们的@TFBOYS-王俊凯 送一个填空题：中考在即，一战成__；少年才__，不畏阻挡；金榜题名，功成__旋！凯爷，中考Fighting！  原图 ,True,21.033030665016003
B7WDKqEG3,天空飘来5个字：高考不是事儿！高考的各位哥哥姐姐放松心态，不要刷微博到太晚加油！  原图 ,True,7.347851837466999
B7Dr7uUl5,心情好好，趁弟弟也心情好那就来测试下兄弟的同步率呗看到没，我和弟弟的表情同步率爆表，做不到吧  [组图共4张] 原图 ,True,3.2671344056155998
B7ts8sdGg,转发理由:谢谢子墨哥哥的照顾[呵呵]拍的，哦不，玩的很开心  ,False,10.27728375562683
B71qma3VX,各位叔叔阿姨哥哥姐姐弟弟妹妹六一快乐，昨天本来想和你们一起看快本的，但是要练舞，后来回家在网上看的重播。还有删粉丝什么的真的不是我弄的呢，一天没上微博号被盗了么？现在的密码有二十位应该猜不出来了吧还是祝大家六一快乐哈  原图 ,True,8.1378138101183
B6RVdcCai,转发理由:帮我瞅瞅看看我们表现好不  ,False,0.45347905428120006
B6PNNzs2Q,转发理由:跟大家都玩的很开心，今晚八点十分一定记得看撒  ,False,2.1403283247538303
B6zKb1kfU,转发理由:奖状写的是好好少年  ,False,2.594371937988
B5P8OpNcP,转发理由:我要陪着爸爸妈妈带着弟弟一起看 //@TFBOYS组合:五月三十一日晚记得收看@TFBOYS-王俊凯 @TFBOYS-王源 @TFBOYS-易烊千玺 是怎样玩转自己的快本首秀吧  ,False,13.424150750064998
B4S1T1NBV,今天和大伙录节目，果然见识到了什么叫丧心病狂了，这些个娃娃没几个完整的，小黄人就是代表，见过把小黄人眼睛摘下来带自己脸上的吗？凶手还就是他[挖鼻屎]  原图 ,True,-0.6105145046980002
B4KoCnDWD,转发理由:我们去吃长沙臭豆腐吧到时候  ,False,0.0126097366198
B3QnSFd8x,好晚还要写作业…多的要命  不过想到小凯作业比我更多，我就觉得我幸福好多。今天母亲节，你们有给妈妈准备什么礼物吗？我有给在外地的妈妈打电话祝她节日快乐，顺带也帮我弟弟说了。  [组图共3张] 原图 ,True,15.3661963182142
B2MzSj4JQ,本来说昨天发的，结果太累睡着了。今天补上，这个五一过的太开心了，二号看到了那么多支持TFBOYS的你们，昨天跳舞又拿了第一，真的太美妙了晚安  原图 ,True,14.841387413418502
B1muQ2KB7,转发理由:音频看不到我跳舞，但是能听到你们支持我的声音，心里很温暖！谢谢你们#十年一起走#  ,False,9.98726660887086
B1mtvAn7V,转发理由:有我  ,False,0
B0v6lb0iz,弟弟，你是不是好久没有和哥哥自拍了啊？看你今天这么黏人，那……哥哥抱抱  [组图共4张] 原图 ,True,3.3228508472550002
B03ASjbVQ,转发理由:谢谢栎鑫哥哥[呵呵]  ,False,3.759968428722
AFRMAin3L,转发理由:感谢你们今天的支持～很晚了…大家快休息吧   goodnight  ,False,7.286593264171
AEqKXBquk,今天广州雨好大@TFBOYS-王源 我们见到了传说中的“小蛮腰”，你们再推荐一哈广州还有哪里好耍撒  原图 ,True,5.174637487916
ADqqD6MFB,去跳舞收到大家送来的牛奶，我一定会赶上他俩的。昨天看到粉丝过十万了，我突然发现今年定的目标是不是太低了，，想想下个目标。快睡觉了，大家晚安  [组图共3张] 原图 ,True,11.1921023227849
ACE1p0Vig,每次发呆的时候，我就喜欢瞅着这些小二货们………然后瞅着瞅着就会噗呲的笑出来，然后发现，我又该写作业了  [组图共2张] 原图 ,True,-0.1982820287677003
ACvPzpRYC,转发理由:有好吃的么 //@TF_Entertainment:体验一次极限之旅，想来段贝爷似的全球探险之旅吗？@TFBOYS-王俊凯 @TFBOYS-王源 @TFBOYS-易烊千玺   ,False,11.707407667243002
ACc39mmYH,转发理由:期待 //@TF家族:导演也Very萌 哦~@TF_Entertainment  ,False,10.530720380048269
ABhnUyn5j,转发理由:小伙伴们又可以见面啦@TFBOYS-王俊凯 @TFBOYS-王源  //@TF家族:#TFBOYS#很荣幸能够和导演Ernie Barbarash合作，参与到由尚格云顿主演的这样一部好莱坞动作片的拍摄中，这对@TFBOYS-王俊凯 @TFBOYS王源 @TFBOYS-易烊千玺 都是很好的锻炼机会，三只加油哦！  ,False,25.854080125487272
AAODcEM5O,转发理由: 出来了出来了//@TF家族:@TFBOYS-王俊凯 @TFBOYS-王源 @TFBOYS-易烊千玺 小伙伴们，烦恼放下，快跟着TFBOYS向魔法城堡进发吧！  ,False,0.4991064156165703
AA57czpDV,从找食谱，到买材料，下完舞蹈课到现在，终于把我老家的特产糍粑做好了。虽然这个节日马上就要过去了，还是用自己做的糍粑祝妈妈节日快乐，做的不好看，但妈妈喜欢就很满足了  [组图共2张] 原图 ,True,16.3692104420218
AzjNwtVoT,夜深了大家都还没睡么？没睡就来听我讲一个故事吧。听说只要在睡觉前点上蜡烛，在打开自带星星斑点的台灯………就可以……变成星星上的你，好吧，大家晚安  [组图共2张] 原图 ,True,1.7309393875733998
AyyeCFwkO,最近刚开学，作业好多。其他同学都是做太多作业会累的想睡，我却是作业越多越睡不着。连手里这个我每天抱着睡觉可以放音乐哄我睡觉的抱枕也不管用了，这两天眼睛都肿了。老师，为了我的眼睛，少布置些作业吧  [组图共2张] 原图 ,True,-21.538781844908947
AxNkI1Dme,晚上无聊画书签，哈！居然画了完整的一副自己出来，大家帮我看看，画画还有哪些地方需要修改呢？  [组图共2张] 原图 ,True,1.309489982034
AxaHZ3A4k,注意到碗的缺口了麽，那可不是贪吃咬下来的，为了照顾弟弟今天碗被摔了两次，吃饭时还没注意到被摔的小缺口把嘴给割破了，才开学第一天呢  [组图共2张] 原图 ,True,-9.04974145747
AvOfJFT4D,这才是兄弟嘛，一张是小时候的我，一张是我弟弟，猜猜哪个是我就是一个模子刻出来的嘛  原图 ,True,5.928368246993
AuUhgFu4k,@TFBOYS-王俊凯 你是怎么抓到五只娃娃的？我今天去抓都只抓到一个还有敢不敢不要那么多人去看爸爸去哪儿，几个影院都堵的满满的，好不容易才抢到票的  [组图共2张] 原图 ,True,-2.6256865006019994
AuswHmZAK,马年到了，祝所有的小伙伴们马年都能心想事成，出门都能被这大元宝砸中。本来想让我弟弟来被元宝砸的，但他已经睡着了，只能我自己挨砸啦。哎哟，好疼，不过乐意，是吧，哈哈[呵呵]  原图 ,True,-0.22760632286000027
AtWSEoPPk,今天是到重庆来难得的休息日，所以猜猜今天我和谁谁谁去看电影啦今天晚上就要回北京了，小伙伴们我们年后再见啦  [组图共3张] 原图 ,True,4.160689821181
Asj3jzMd2,新版微博客户端全新发布啦！发布器全面升级，更多兴趣快捷分享；新增微博支付，移动消费一触即达；手机端快捷参与#让红包飞#活动，新春豪礼送不停！赶紧更新抢红包！下载地址：http://t.cn/zOZGnnD  [组图共3张] 原图 ,True,31.760067689449
ArI3RxuEx,明天就期末考试了，希望吧，我能够实现我的心愿考进年级前五，一定要实现啊，然后下周就可以和我的小伙伴们见面了大家晚安  原图 ,True,6.8134279342888
AqDEQmqP2,那个穿的跟熊猫一样的小家伙！对！就是你，站住别乱走！谁允许你没哥哥在旁边到处乱走的，快点过来哥哥抱你去晒太阳  [组图共3张] 原图 ,True,2.155059997820801
AqCTPljFq,转发理由:听说我也有一条不过我好中意小黄人[花心]  ,False,1.622371475979
ApTCS852X,各位四叶草千纸鹤新年快乐，为了明年能进步所以今天跨年在学乐理中度过啦，希望明年自己能长高个，和伙伴多多见面  [组图共2张] 原图 ,True,6.76860778307815
AoOMo1ek1,今天平安夜学校却开家长会这不让我们的平安夜过不平安吗？...............不过我是没关系的，大家圣诞快乐今天活动好想参加可是没放假啊寒假我们见吧  原图 ,True,-0.757124039595
Aon8rqOWq,因为上课时间还不急，所以我真的有和你们合照，不骗你们的！  [组图共2张] 原图 ,True,-2.2473398392297
AomXa2q09,四叶草们，看到你们了嘛，今天去上课时路过王府井在车上有看到你们谢谢你们很卖力的帮我们TFBOYS宣传，还有这两天真的好冷，我都感冒戴口罩了  原图 ,True,-3.921911341545
Ao3fQ726u,最近好冷啊不过今天拿到自己的抱枕以后.........................................我看见抱枕上的自己穿着短袖，那他在北京不是更冷可怜的穿着短袖被印在抱枕上的易烊千玺  原图 ,True,-2.1963901977585
AkS7eD60c,转发理由:谢谢小凯不过身高嘛  ,False,3.79144414408
AkQPd2anT,转发理由:瘦是瘦，精神够！谢谢大家的祝福，我收到啦，谢谢你们（鞠躬）[呵呵]  ,False,8.543535038094001
AkQNZn13t,转发理由:我懂的哈哈哈  ,False,3.889436955456
Akef8mXbg,今天舞蹈上课要上到晚上10：00。作业都没时间写。抽空到咖啡屋抓紧时间写点作业。再和弟弟玩一下。真惬意的下午啊  [组图共2张] 原图 ,True,3.59377274745963
Aj2ju9jT8,今天北京风好大，人都要吹走了。不过晚饭找到一家居然拿木桶做饭碗的餐馆，木桶而已嘛，我还是全部吃完了哦[呵呵]  [组图共2张] 原图 ,True,1.6058503076368997
AhO0llb4z,"有一天一个恐龙遇到了小黄人，就问知道今天什么日子吗？？！！不说就吃了你！！于是......小黄人就被吃掉了哼，连我家@TFBOYS-王源 生日都不知道，不吃你吃谁happy birthday,源酱  [组图共2张] 原图 ",True,10.4938826842548
AhwCuk8AT,亲爱的弟弟生日快乐，今天你就一岁啦，Happy Birthday哥哥好想赶快听你叫我哥哥了，快点加油长大吧！  原图 ,True,13.757190379144399
AgAcskt9L,@TFBOYS-王俊凯 @TFBOYS-王源 快点看过来今天学校秋游去园博园，大黄鸭已经走了没看到，所以只能买只小黄鸭  [组图共3张] 原图 ,True,6.629314384132501
Agz2OuUzc,#星周刊偶像人气榜#tfboys  ,True,6.333473733924
Ag0ByaYel,刚刚跳完舞到家，准备早点睡了。看手机才发现我刚刚已经在车上累的睡了一觉了（弟弟是无聊的睡了一觉了）[呵呵]每次下课衣服都水洗了样，但那感觉好棒，晚安  原图 ,True,-7.154239575958401
AekgOydph,弟弟你是越来越贪嘴了，抢吃的都抢到哥哥嘴里来了，你是要吃吗？是要吃吗？亲一个......亲一个也不能给，你在长牙齿会蛀牙哦我们的目标是：没有蛀牙！  原图 ,True,2.09752750514112
AdSamDz0w,只能休息一天的周末好短暂，一整天都要宅在家里写作业，我妈还那么悠闲的偷拍我不过微博有照片发了，不早了，明儿还上课，晚安吧  原图 ,True,-0.8453149031787999
AdfPFk4hm,#星周刊偶像人气榜#tfboys  ,True,6.333473733924
Ad6kt4TDz,转发理由:[呵呵]嗯！谢谢你们！  ,False,0
AcOsVs47D,刚刚下舞蹈课，饿死了，妈咪请客韩国料理，这个石锅拌饭很美味哦，@TFBOYS-王俊凯 @TFBOYS-王源 ，馋你们，想吃就过来  原图 ,True,10.138437911487602
AcvrEmqq7,转发理由:今天看到你们真的很开心  ,False,1.35301999736
AbTuSDZz2,转发理由:国庆快乐，好期待见面啦[国旗]  ,False,8.296777680722
AauWRlqAP,@TFBOYS-王俊凯 生日快乐这套海贼王的玩偶逛了好久帮你选的，送你的生日礼物啦  原图 ,True,7.903578927514
Aa394yQ1R,就是这个棒棒糖！被@TF家族-刘志宏 吃了的棒棒糖，我没有了怎么办？还好今天路过糖果店买到一个，弟弟想吃？哥哥先咬一口好不  原图 ,True,6.545790888295569
A9UKPfTE3,转发理由:哇哇，新MV出来了！@TFBOYS-王俊凯 @TFBOYS-王源 马上我们又可以见面啦  ,False,7.82276349983
A9t1IoZuh,今天带弟弟去中国教育电视台录节目不过弟弟只是观众，这身打扮，我跳什么很好猜吧  原图 ,True,4.027551145526
A8R3d7zYy,今天教师节，本来在家准备了花送老师的，结果早上出门的时候我居然把花忘记带去学校落家里了。。。。。。明天再送到学校花不会焉了吧  原图 ,True,-2.375477304672201
A6G0ugT0l,转发理由:谢谢大家对我们的支持了！//@TF家族: 大家辛苦了，但是不要因为打榜耽误学习和工作啦  ,False,7.409687570504571
A6F6Dp5pK,转发理由:欺负人//@TFBOYS-王源: 大背头弟弟哈哈哈哈哈哈哈  ,False,3.538332152597
A6dYu0ieV,坏人[左哼哼]都给我咬出血啦  原图 ,True,-7.876317410817
A5Fzm2aiL,转发理由:I Miss You Two[呵呵]  ,False,2.0341532622389997
A3tRj0ryy,转发理由:我是TFBOYS的易烊千玺，今后会在我们的团体里和小凯源源一起加油的，请期待我们的表现吧，I LOVE TF BOYS！  ,False,18.991971248237
